name1,name2
"West, Kanye",Jay‐Z
"West, Kanye",N.E.R.D
"West, Kanye",Jay‐Z
"West, Kanye",Jay‐Z
"West, Kanye",Fall Out Boy
"West, Kanye",Jay‐Z
"West, Kanye",Jay‐Z
"West, Kanye",Mos Def
"West, Kanye",Jay‐Z
"West, Kanye",Jay‐Z
"West, Kanye",Mos Def
"West, Kanye",N.E.R.D
"West, Kanye",Common
"West, Kanye","Dre, Dr."
"West, Kanye",Eminem
"West, Kanye","Dre, Dr."
"West, Kanye",Snoop Dogg
"West, Kanye",DMX
"West, Kanye","Shadow, DJ"
"West, Kanye",Metallica
"West, Kanye","Shadow, DJ"
"West, Kanye",Nas
"West, Kanye",Jay‐Z
"West, Kanye",Jay‐Z
"West, Kanye",Jay‐Z
Mos Def,"Roots, The"
Mos Def,Busta Rhymes
Mos Def,"Franklin, Aretha"
Mos Def,"Roots, The"
Mos Def,"Badu, Erykah"
Mos Def,"Roots, The"
Mos Def,"Franklin, Aretha"
Mos Def,"Roots, The"
Mos Def,"Roots, The"
Mos Def,"Apple, Fiona"
Mos Def,"Roots, The"
Mos Def,Eminem
Mos Def,"Gaye, Marvin"
Mos Def,Busta Rhymes
Mos Def,"Franklin, Aretha"
Mos Def,"Badu, Erykah"
Mos Def,Jay‐Z
Mos Def,Busta Rhymes
Mos Def,Jay‐Z
Mos Def,Busta Rhymes
Mos Def,Jay‐Z
Mos Def,Jay‐Z
Mos Def,Busta Rhymes
Mos Def,Jay‐Z
Mos Def,Jay‐Z
Mos Def,Busta Rhymes
Mos Def,Busta Rhymes
Mos Def,Jay‐Z
Mos Def,Jay‐Z
Mos Def,Busta Rhymes
Mos Def,Jay‐Z
Mos Def,Busta Rhymes
Mos Def,Beck
Fall Out Boy,"Mayer, John"
Fall Out Boy,"Mayer, John"
Fall Out Boy,Bon Jovi
Fall Out Boy,"Elliott, Missy"
Fall Out Boy,"Mayer, John"
Big Sean,Common
Big Sean,"Khaled, DJ"
Big Sean,"Brown, Chris"
Big Sean,Trey Songz
Big Sean,"Brown, Chris"
Big Sean,Timbaland
Big Sean,"Rowland, Kelly"
Big Sean,"West, Kanye"
Big Sean,"Brown, Chris"
Big Sean,"West, Kanye"
Big Sean,Mos Def
Big Sean,"Fiasco, Lupe"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,Common
Big Sean,"Fiasco, Lupe"
Big Sean,"Legend, John"
Big Sean,"Ross, Rick"
Big Sean,"West, Kanye"
Big Sean,"Brown, Chris"
Big Sean,"West, Kanye"
Big Sean,"Legend, John"
Big Sean,"West, Kanye"
Big Sean,Common
Big Sean,"Brown, Chris"
Big Sean,"Game, The"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,"Khaled, DJ"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,"Game, The"
Big Sean,Fabolous
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,Common
Big Sean,"Legend, John"
Big Sean,"West, Kanye"
Big Sean,Jeezy
Big Sean,"West, Kanye"
Big Sean,Fall Out Boy
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,Common
Big Sean,"Legend, John"
Big Sean,Nas
Big Sean,Jeezy
Big Sean,"Cyrus, Miley"
Big Sean,"Ross, Rick"
Big Sean,"West, Kanye"
Big Sean,"Khaled, DJ"
Big Sean,"Ross, Rick"
Big Sean,Timbaland
Big Sean,Common
Big Sean,Maroon 5
Big Sean,"Khaled, DJ"
Big Sean,"Brown, Chris"
Big Sean,"Khaled, DJ"
Big Sean,"Ross, Rick"
Big Sean,"Game, The"
Big Sean,Fabolous
Big Sean,Eminem
Big Sean,"West, Kanye"
Big Sean,"Legend, John"
Big Sean,Rihanna
Big Sean,"Brown, Chris"
Big Sean,"Ross, Rick"
Big Sean,"Ross, Rick"
Big Sean,"Williams, Pharrell"
Big Sean,"Perry, Katy"
Big Sean,"West, Kanye"
Big Sean,"Ross, Rick"
Big Sean,"Brown, Chris"
Big Sean,"Williams, Pharrell"
Big Sean,"Brown, Chris"
Big Sean,"Brown, Chris"
Big Sean,Busta Rhymes
Big Sean,T.I.
Big Sean,"West, Kanye"
Big Sean,Gucci Mane
Big Sean,"Khaled, DJ"
Big Sean,"Khaled, DJ"
Big Sean,Gucci Mane
Big Sean,"Ross, Rick"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,Jay‐Z
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,Mos Def
Big Sean,"Fiasco, Lupe"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,Eminem
Big Sean,"Brown, Chris"
Big Sean,"Brown, Chris"
Big Sean,"Cyrus, Miley"
Big Sean,T.I.
Big Sean,Busta Rhymes
Big Sean,Gucci Mane
Big Sean,"West, Kanye"
Big Sean,Beyoncé
Big Sean,"Khaled, DJ"
Big Sean,"Khaled, DJ"
Big Sean,"Williams, Pharrell"
Big Sean,"Perry, Katy"
Big Sean,"Williams, Pharrell"
Big Sean,"Perry, Katy"
Big Sean,Busta Rhymes
Big Sean,"Khaled, DJ"
Big Sean,"West, Kanye"
Big Sean,Beyoncé
Big Sean,"Ross, Rick"
Big Sean,Mario
Big Sean,"West, Kanye"
Big Sean,Common
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,"Ross, Rick"
Big Sean,"Williams, Pharrell"
Big Sean,Trey Songz
Big Sean,"Williams, Pharrell"
Big Sean,"Perry, Katy"
Big Sean,"Williams, Pharrell"
Big Sean,"Perry, Katy"
Big Sean,"Brown, Chris"
Big Sean,"Fiasco, Lupe"
Big Sean,"West, Kanye"
Big Sean,Mos Def
Big Sean,Gucci Mane
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,Mos Def
Big Sean,"Fiasco, Lupe"
Big Sean,Nas
Big Sean,"West, Kanye"
Big Sean,Nas
Big Sean,"Ross, Rick"
Big Sean,"West, Kanye"
Big Sean,Jeezy
Big Sean,Eminem
Big Sean,Eminem
Big Sean,"West, Kanye"
Big Sean,Jay‐Z
Big Sean,"Khaled, DJ"
Big Sean,"Ross, Rick"
Big Sean,"West, Kanye"
Big Sean,"Williams, Pharrell"
Big Sean,"Perry, Katy"
Big Sean,"Ross, Rick"
Big Sean,Eminem
Big Sean,Eminem
Big Sean,"West, Kanye"
Big Sean,Gucci Mane
Big Sean,Gucci Mane
Big Sean,"West, Kanye"
Big Sean,Jay‐Z
Big Sean,"West, Kanye"
Big Sean,Jay‐Z
Big Sean,T.I.
Big Sean,Jay‐Z
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,"West, Kanye"
Big Sean,Busta Rhymes
Big Sean,T.I.
Big Sean,"Williams, Pharrell"
Big Sean,"Brown, Chris"
Big Sean,Timbaland
Big Sean,Fall Out Boy
Big Sean,"Game, The"
Big Sean,Fabolous
Big Sean,"West, Kanye"
Big Sean,"Game, The"
Big Sean,Jeezy
Big Sean,"Brown, Chris"
Big Sean,Timbaland
Big Sean,"West, Kanye"
Big Sean,Jay‐Z
Big Sean,"West, Kanye"
Plain White T’s,"Kravitz, Lenny"
Wiz Khalifa,Trey Songz
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Fabolous
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Ludacris
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,T.I.
Wiz Khalifa,Big Sean
Wiz Khalifa,Big Sean
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Big Sean
Wiz Khalifa,Maroon 5
Wiz Khalifa,Maroon 5
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Big Sean
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,"Game, The"
Wiz Khalifa,"Game, The"
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Trey Songz
Wiz Khalifa,Gucci Mane
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,Big Sean
Wiz Khalifa,Big Sean
Wiz Khalifa,"Fiasco, Lupe"
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,Fabolous
Wiz Khalifa,Big Sean
Wiz Khalifa,Big Sean
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Game, The"
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Trey Songz
Wiz Khalifa,Gucci Mane
Wiz Khalifa,"Rowland, Kelly"
Wiz Khalifa,"Game, The"
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Ludacris
Wiz Khalifa,50 Cent
Wiz Khalifa,Trey Songz
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,Big Sean
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Game, The"
Wiz Khalifa,"Game, The"
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,Fabolous
Wiz Khalifa,Gucci Mane
Wiz Khalifa,"Game, The"
Wiz Khalifa,"Game, The"
Wiz Khalifa,Big Sean
Wiz Khalifa,"Williams, Pharrell"
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,T.I.
Wiz Khalifa,"Khaled, DJ"
Wiz Khalifa,Birdman
Wiz Khalifa,Maroon 5
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Nelly
Wiz Khalifa,Fabolous
Wiz Khalifa,"Fiasco, Lupe"
Wiz Khalifa,Jeezy
Wiz Khalifa,Maroon 5
Wiz Khalifa,will.i.am
Wiz Khalifa,"Cyrus, Miley"
Wiz Khalifa,"Khaled, DJ"
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,Nas
Wiz Khalifa,Big Sean
Wiz Khalifa,Jeezy
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Fabolous
Wiz Khalifa,Jeezy
Wiz Khalifa,"Game, The"
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Maroon 5
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,Nas
Wiz Khalifa,will.i.am
Wiz Khalifa,"Cyrus, Miley"
Wiz Khalifa,Ludacris
Wiz Khalifa,Ludacris
Wiz Khalifa,Fall Out Boy
Wiz Khalifa,Trey Songz
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Rihanna
Wiz Khalifa,Busta Rhymes
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Big Sean
Wiz Khalifa,Trey Songz
Wiz Khalifa,Trey Songz
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Khaled, DJ"
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Busta Rhymes
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Fall Out Boy
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,50 Cent
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Cyrus, Miley"
Wiz Khalifa,"Cyrus, Miley"
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,Maroon 5
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,"Khaled, DJ"
Wiz Khalifa,Big Sean
Wiz Khalifa,"Williams, Pharrell"
Wiz Khalifa,"Khaled, DJ"
Wiz Khalifa,Big Sean
Wiz Khalifa,Busta Rhymes
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Ludacris
Wiz Khalifa,"Williams, Pharrell"
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,T.I.
Wiz Khalifa,will.i.am
Wiz Khalifa,"Cyrus, Miley"
Wiz Khalifa,Gucci Mane
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Williams, Pharrell"
Wiz Khalifa,Gucci Mane
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,Nas
Wiz Khalifa,Gucci Mane
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Big Sean
Wiz Khalifa,Big Sean
Wiz Khalifa,"Cyrus, Miley"
Wiz Khalifa,Jeezy
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Big Sean
Wiz Khalifa,"Fiasco, Lupe"
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Cyrus, Miley"
Wiz Khalifa,will.i.am
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,T.I.
Wiz Khalifa,Birdman
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,Big Sean
Wiz Khalifa,Maroon 5
Wiz Khalifa,"Williams, Pharrell"
Wiz Khalifa,Trey Songz
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,Jeezy
Wiz Khalifa,"Cyrus, Miley"
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,will.i.am
Wiz Khalifa,"Cyrus, Miley"
Wiz Khalifa,Maroon 5
Wiz Khalifa,Maroon 5
Wiz Khalifa,T.I.
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,T.I.
Wiz Khalifa,Jeezy
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,"Fiasco, Lupe"
Wiz Khalifa,OutKast
Wiz Khalifa,T.I.
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Big Sean
Wiz Khalifa,"Game, The"
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,Snoop Dogg
Wiz Khalifa,T.I.
Wiz Khalifa,"Game, The"
Wiz Khalifa,"Game, The"
Wiz Khalifa,Big Sean
Wiz Khalifa,"Ross, Rick"
Wiz Khalifa,"Cyrus, Miley"
Wiz Khalifa,"Brown, Chris"
Wiz Khalifa,"Cyrus, Miley"
Wiz Khalifa,Maroon 5
"Carey, Mariah","Wonder, Stevie"
My Chemical Romance,Weezer
My Chemical Romance,Green Day
"Underwood, Carrie","Presley, Elvis"
"Underwood, Carrie",Aerosmith
"Underwood, Carrie",Aerosmith
"Underwood, Carrie",Aerosmith
"Underwood, Carrie",Ludacris
"Underwood, Carrie","Presley, Elvis"
"Underwood, Carrie",Heart
"Underwood, Carrie",Heart
"Underwood, Carrie",Alice in Chains
"Underwood, Carrie","Presley, Elvis"
"Underwood, Carrie","Legend, John"
"Underwood, Carrie","Legend, John"
"Underwood, Carrie","Legend, John"
"Underwood, Carrie","Blige, Mary J."
"Underwood, Carrie","Crow, Sheryl"
"Underwood, Carrie",Ciara
"Underwood, Carrie","Carey, Mariah"
"Underwood, Carrie",Ludacris
"Fiasco, Lupe",Snoop Dogg
"Fiasco, Lupe",Snoop Dogg
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe",Common
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe",Trey Songz
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe",Mos Def
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe",Jeezy
"Fiasco, Lupe",Common
"Fiasco, Lupe","Game, The"
"Fiasco, Lupe","Brown, Chris"
"Fiasco, Lupe","Legend, John"
"Fiasco, Lupe",Snoop Dogg
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe",Jeezy
"Fiasco, Lupe",T.I.
"Fiasco, Lupe",Jay‐Z
"Fiasco, Lupe",Nas
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe",Jay‐Z
"Fiasco, Lupe",Nas
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe",Fall Out Boy
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe",Snoop Dogg
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe","Bareilles, Sara"
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe",50 Cent
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe",Mos Def
"Fiasco, Lupe",Jeezy
"Fiasco, Lupe",T.I.
"Fiasco, Lupe",Snoop Dogg
"Fiasco, Lupe",Fort Minor
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe",N.E.R.D
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe",Fort Minor
"Fiasco, Lupe",Trey Songz
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe",Common
"Fiasco, Lupe","Keys, Alicia"
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe",Mos Def
"Fiasco, Lupe",Fall Out Boy
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe",Mos Def
"Fiasco, Lupe",Common
"Fiasco, Lupe",Fort Minor
"Fiasco, Lupe",Fort Minor
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe",Jay‐Z
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe","Williams, Pharrell"
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe","West, Kanye"
"Fiasco, Lupe",N.E.R.D
"Fiasco, Lupe",Busta Rhymes
"Fiasco, Lupe",N.E.R.D
"Fiasco, Lupe","West, Kanye"
"Spears, Britney",Madonna
"Spears, Britney",Madonna
"Spears, Britney","Aguilera, Christina"
"Spears, Britney",Madonna
"Spears, Britney",Madonna
"Spears, Britney",Destiny’s Child
"Spears, Britney",Madonna
"Spears, Britney",Cher
"Spears, Britney","Lopez, Jennifer"
"Spears, Britney","Jackson, Michael"
"Spears, Britney",Madonna
"Spears, Britney","Lopez, Jennifer"
"Spears, Britney",Madonna
"Spears, Britney",Madonna
"Spears, Britney",Backstreet Boys
"Spears, Britney",Jay‐Z
"Spears, Britney","Jackson, Michael"
"Spears, Britney","Carey, Mariah"
"Spears, Britney",Madonna
"Spears, Britney",Backstreet Boys
"Spears, Britney","Lopez, Jennifer"
"Banhart, Devendra",Death Cab for Cutie
"Banhart, Devendra",Foo Fighters
"Banhart, Devendra",Pearl Jam
"Banhart, Devendra","Matthews, Dave, Band"
"Banhart, Devendra",Yo La Tengo
"Banhart, Devendra",Yo La Tengo
No Doubt,Sublime
No Doubt,Garbage
"Minaj, Nicki","Khaled, DJ"
"Minaj, Nicki",Busta Rhymes
"Minaj, Nicki",Fabolous
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Flo Rida
"Minaj, Nicki","Khaled, DJ"
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",will.i.am
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki","Williams, Pharrell"
"Minaj, Nicki",Flo Rida
"Minaj, Nicki",Flo Rida
"Minaj, Nicki",Rihanna
"Minaj, Nicki",B.o.B
"Minaj, Nicki","Aguilera, Christina"
"Minaj, Nicki",Rihanna
"Minaj, Nicki",will.i.am
"Minaj, Nicki",Big Sean
"Minaj, Nicki","Carey, Mariah"
"Minaj, Nicki",Flo Rida
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Eminem
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Tyga
"Minaj, Nicki",Flo Rida
"Minaj, Nicki",Madonna
"Minaj, Nicki",Madonna
"Minaj, Nicki",LMFAO
"Minaj, Nicki",Madonna
"Minaj, Nicki",LMFAO
"Minaj, Nicki",Ludacris
"Minaj, Nicki",Tyga
"Minaj, Nicki",Tyga
"Minaj, Nicki",Flo Rida
"Minaj, Nicki",Usher
"Minaj, Nicki","Perry, Katy"
"Minaj, Nicki",Trey Songz
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Tyga
"Minaj, Nicki",Flo Rida
"Minaj, Nicki","Spears, Britney"
"Minaj, Nicki",Kesha
"Minaj, Nicki",Madonna
"Minaj, Nicki",Nas
"Minaj, Nicki",Jeezy
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki",Eminem
"Minaj, Nicki",will.i.am
"Minaj, Nicki","West, Kanye"
"Minaj, Nicki","Khaled, DJ"
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Birdman
"Minaj, Nicki",Madonna
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki","Keys, Alicia"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki","Hilson, Keri"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki","Thicke, Robin"
"Minaj, Nicki","Aguilera, Christina"
"Minaj, Nicki",Fabolous
"Minaj, Nicki",Trey Songz
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki","Khaled, DJ"
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki","Carey, Mariah"
"Minaj, Nicki","Hilson, Keri"
"Minaj, Nicki",Usher
"Minaj, Nicki","Thicke, Robin"
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Birdman
"Minaj, Nicki",Beyoncé
"Minaj, Nicki",Beyoncé
"Minaj, Nicki",Mario
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki","Hilson, Keri"
"Minaj, Nicki",Trey Songz
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Mario
"Minaj, Nicki",Ciara
"Minaj, Nicki",Tyga
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Trey Songz
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Wiz Khalifa
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",T.I.
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki","Williams, Pharrell"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",T.I.
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Ludacris
"Minaj, Nicki","Game, The"
"Minaj, Nicki",Fabolous
"Minaj, Nicki",Birdman
"Minaj, Nicki",Birdman
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Tyga
"Minaj, Nicki",Birdman
"Minaj, Nicki",Wale
"Minaj, Nicki",Birdman
"Minaj, Nicki",Birdman
"Minaj, Nicki","Hilson, Keri"
"Minaj, Nicki",Nelly
"Minaj, Nicki","Williams, Pharrell"
"Minaj, Nicki",Ciara
"Minaj, Nicki",Rihanna
"Minaj, Nicki",Busta Rhymes
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Busta Rhymes
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki","Khaled, DJ"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Big Sean
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Fabolous
"Minaj, Nicki",Nelly
"Minaj, Nicki","Williams, Pharrell"
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki","Keys, Alicia"
"Minaj, Nicki",Usher
"Minaj, Nicki",will.i.am
"Minaj, Nicki",Tyga
"Minaj, Nicki",Madonna
"Minaj, Nicki",LMFAO
"Minaj, Nicki",Mario
"Minaj, Nicki",Beyoncé
"Minaj, Nicki",Wiz Khalifa
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Beyoncé
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki",Tyga
"Minaj, Nicki","Blige, Mary J."
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki","Khaled, DJ"
"Minaj, Nicki","Keys, Alicia"
"Minaj, Nicki","Khaled, DJ"
"Minaj, Nicki",Maroon 5
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Soulja Boy
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki","West, Kanye"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Jay‐Z
"Minaj, Nicki",Nas
"Minaj, Nicki",Jeezy
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Wale
"Minaj, Nicki","Khaled, DJ"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",will.i.am
"Minaj, Nicki",Eminem
"Minaj, Nicki",Rihanna
"Minaj, Nicki","West, Kanye"
"Minaj, Nicki",will.i.am
"Minaj, Nicki","Thicke, Robin"
"Minaj, Nicki","Carey, Mariah"
"Minaj, Nicki",Madonna
"Minaj, Nicki",Nas
"Minaj, Nicki",Jeezy
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki",Big Sean
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Flo Rida
"Minaj, Nicki",Fabolous
"Minaj, Nicki",Trey Songz
"Minaj, Nicki",will.i.am
"Minaj, Nicki",Busta Rhymes
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Fabolous
"Minaj, Nicki",Trey Songz
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki",Big Sean
"Minaj, Nicki","Blige, Mary J."
"Minaj, Nicki","Khaled, DJ"
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Rihanna
"Minaj, Nicki","Lovato, Demi"
"Minaj, Nicki","West, Kanye"
"Minaj, Nicki",Jay‐Z
"Minaj, Nicki","Ross, Rick"
"Minaj, Nicki",Bon Iver
"Minaj, Nicki",Tyga
"Minaj, Nicki",Tyga
"Minaj, Nicki",Fergie
"Minaj, Nicki","Brown, Chris"
"Minaj, Nicki","Thicke, Robin"
"Minaj, Nicki",Ciara
"Minaj, Nicki",Busta Rhymes
"Minaj, Nicki","Spears, Britney"
"Minaj, Nicki",Kesha
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Gucci Mane
"Minaj, Nicki",Gucci Mane
